"";"SchoolName2";"variable";"estimate";"Total";"Percent";"LeaveTime";"CumPer";"LeaveDT";"School.name";"Proposed.tier";"Start";"End";"Type";"Name";"Address";"State";"MailingAddress";"CurrentStartTime";"Total.Students";"Female";"%.Female";"Gender.X";"%.Gender.X";"Male";"%.Male";"American.Indian/.Alaskan.Native";"%.American.Indian/.Alaskan.Native";"Asian";"%.Asian";"Black/.African.American";"%.Black/.African.American";"Hispanic/.Latino.of.any.race(s)";"%.Hispanic/.Latino.of.any.race(s)";"Native.Hawaiian/.Other.Pacific.Islander";"%.Native.Hawaiian/.Other.Pacific.Islander";"Two.or.More.Races";"%.Two.or.More.Races";"White";"%.White";"English.Language.Learners";"%.English.Language.Learners";"Foster.Care";"%.Foster.Care";"Highly.Capable";"%.Highly.Capable";"Homeless";"%.Homeless";"Low-Income";"%.Low-Income";"Migrant";"%.Migrant";"Military.Parent";"%.Military.Parent";"Mobile";"%.Moble";"Section.504";"%.Section.504";"Students.with.Disabilities";"%.Students.with.Disabilities";"Non-English.Language.Learners";"%.Non-English.Language.Learners";"Non-Foster.Care";"%.Non-Foster.Care";"Non-Highly.Capable";"%.Non-Highly.Capable";"Non-Homeless";"%.Non-Homeless";"Non-Low.Income";"%.Non-Low.Income";"Non.Migrant";"%.Non.Migrant";"Non.Military.Parent";"%.Non.Military.Parent";"Non.Mobile";"%.Non.Mobile";"Non.Section.504";"%.Non.Section.504";"Students.without.Disabilities";"%.Students.without.Disabilities";"2020-21.FRPL.%.based.on.2019-20.as.of.Mar.31";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Mar.6";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Jan.29";"2019-20.FINAL.FRPL.%.based.on.2018-19.data";"2018-19.FINAL.FRPL.%.based.on.2017-18..data";"3.Year.Average.for.2020-21.Eligibility";"Preliminary.High.Poverty.Eligibility.for.SY.2020-21";"Title.I.School.Wide";"Title1";"ProposedStart";"TimeShift";"ADR_LGT";"ADR_LTT";"GEOID";"median_hhi";"HHI_group";"NeedToLeave"
"279";"Dearborn Park International School";"Go2Work_1600";571;6906;0,0826817260353316;16H 0M 0S;0,917607877208225;2022-04-26 16:00:00;"Dearborn Park​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dearborn Park International Elementary";"2820 S Orcas St.";"Seattle, WA 98108";"2820 S Orcas St.,Seattle, WA 98108";2022-04-26 07:55:00;307;162;0,5276872964;4;0,01302931596;141;0,4592833876;3;0,009771986971;124;0,4039087948;64;0,2084690554;42;0,1368078176;2;0,00651465798;36;0,1172638436;36;0,1172638436;120;0,3908794788;0;0;14;0,04560260586;6;0,01954397394;168;0,5472312704;0;0;0;0;4;0,01302931596;0;0;32;6,36611529e-05;187;0,6091205212;306;0,996742671;293;0,9543973941;301;0,9804560261;139;0,4527687296;307;1;307;1;303;0,986970684;307;1;275;0,8957654723;0,5441;0,5441;0,5427;0,6037;0,706552706552707;0,6181;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,296315;47,552265;"53033010401";71524,7;"50-100K";2022-04-26 09:00:00
"280";"Dearborn Park International School";"Go2Work_2400";569;6906;0,0823921227917753;24H 0M 0S;1;2022-04-27 00:00:00;"Dearborn Park​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dearborn Park International Elementary";"2820 S Orcas St.";"Seattle, WA 98108";"2820 S Orcas St.,Seattle, WA 98108";2022-04-26 07:55:00;307;162;0,5276872964;4;0,01302931596;141;0,4592833876;3;0,009771986971;124;0,4039087948;64;0,2084690554;42;0,1368078176;2;0,00651465798;36;0,1172638436;36;0,1172638436;120;0,3908794788;0;0;14;0,04560260586;6;0,01954397394;168;0,5472312704;0;0;0;0;4;0,01302931596;0;0;32;6,36611529e-05;187;0,6091205212;306;0,996742671;293;0,9543973941;301;0,9804560261;139;0,4527687296;307;1;307;1;303;0,986970684;307;1;275;0,8957654723;0,5441;0,5441;0,5427;0,6037;0,706552706552707;0,6181;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,296315;47,552265;"53033010401";71524,7;"50-100K";2022-04-26 09:00:00
"281";"Dunlap Elementary School";"Go2Work_0500";619;7179;0,0862237080373311;5H 0M 0S;0,0862237080373311;2022-04-26 05:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"282";"Dunlap Elementary School";"Go2Work_0530";381;7179;0,0530714584203928;5H 30M 0S;0,139295166457724;2022-04-26 05:30:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"283";"Dunlap Elementary School";"Go2Work_0600";210;7179;0,029251984956122;6H 0M 0S;0,168547151413846;2022-04-26 06:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"284";"Dunlap Elementary School";"Go2Work_0630";611;7179;0,0851093467056693;6H 30M 0S;0,253656498119515;2022-04-26 06:30:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"285";"Dunlap Elementary School";"Go2Work_0700";388;7179;0,0540465245855969;7H 0M 0S;0,307703022705112;2022-04-26 07:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"286";"Dunlap Elementary School";"Go2Work_0730";577;7179;0,0803733110461067;7H 30M 0S;0,388076333751219;2022-04-26 07:30:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"287";"Dunlap Elementary School";"Go2Work_0800";804;7179;0,11199331383201;8H 0M 0S;0,500069647583229;2022-04-26 08:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"288";"Dunlap Elementary School";"Go2Work_0830";665;7179;0,0926312856943864;8H 30M 0S;0,592700933277615;2022-04-26 08:30:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"289";"Dunlap Elementary School";"Go2Work_0900";405;7179;0,0564145424153782;9H 0M 0S;0,649115475692993;2022-04-26 09:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"290";"Dunlap Elementary School";"Go2Work_1000";726;7179;0,101128290848308;10H 0M 0S;0,750243766541301;2022-04-26 10:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"291";"Dunlap Elementary School";"Go2Work_1100";384;7179;0,053489343919766;11H 0M 0S;0,803733110461067;2022-04-26 11:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"292";"Dunlap Elementary School";"Go2Work_1200";94;7179;0,013093745647026;12H 0M 0S;0,816826856108093;2022-04-26 12:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"293";"Dunlap Elementary School";"Go2Work_1600";804;7179;0,11199331383201;16H 0M 0S;0,928820169940103;2022-04-26 16:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"294";"Dunlap Elementary School";"Go2Work_2400";511;7179;0,0711798300598969;24H 0M 0S;1;2022-04-27 00:00:00;"Dunlap​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Dunlap Elementary";"4525 S Cloverdale St.";"Seattle, WA 98118";"4525 S Cloverdale St.,Seattle, WA 98118";2022-04-26 07:55:00;248;118;0,4758064516;1;0,004032258065;129;0,5201612903;0;0;66;0,2661290323;78;0,314516129;61;0,2459677419;0;0;34;0,1370967742;9;0,03629032258;85;0,3427419355;0;0;10;0,04032258065;42;0,1693548387;179;0,7217741935;1;0,004032258065;1;0,004032258065;9;0,03629032258;0;0;32;0,0006828824142;163;0,6572580645;248;1;238;0,9596774194;206;0,8306451613;69;0,2782258065;247;0,9959677419;247;0,9959677419;239;0,9637096774;248;1;216;0,8709677419;0,5543;0,5543;0,5543;0,6446;0,734082397003745;0,6443;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,274715;47,525035;"53033011801";67905,8181818182;"50-100K";2022-04-26 09:00:00
"295";"Eckstein Middle School";"Go2Work_0500";682;48373;0,0140987741095239;5H 0M 0S;0,0140987741095239;2022-04-26 05:00:00;"Eckstein ​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Eckstein Middle School";"3003 NE 75th St.";"Seattle, WA 98115";"3003 NE 75th St.,Seattle, WA 98115";2022-04-26 08:55:00;1055;522;0,4947867299;9;0,008530805687;524;0,4966824645;10;0,009478672986;87;0,08246445498;53;0,05023696682;86;0,08151658768;3;0,002843601896;163;0,1545023697;653;0,618957346;41;0,03886255924;0;0;82;0,07772511848;8;0,007582938389;178;0,1687203791;0;0;4;0,003791469194;20;0,01895734597;47;0,04454976303;146;7,187619326e-06;1014;0,9611374408;1053;0,9981042654;973;0,9222748815;1047;0,9924170616;877;0,8312796209;1055;1;1051;0,9962085308;1035;0,981042654;1008;0,955450237;909;0,8616113744;0,1351;0,1351;0,1351;0,1167;0,134575569358178;0,1288;"No";NA;"No";2022-04-26 08:30:00;-25;-122,29444;47,68164;"53033003800";127185,703125;"100-150K";2022-04-26 08:00:00
"296";"Eckstein Middle School";"Go2Work_0530";408;48373;0,00843445723854216;5H 30M 0S;0,0225332313480661;2022-04-26 05:30:00;"Eckstein ​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Eckstein Middle School";"3003 NE 75th St.";"Seattle, WA 98115";"3003 NE 75th St.,Seattle, WA 98115";2022-04-26 08:55:00;1055;522;0,4947867299;9;0,008530805687;524;0,4966824645;10;0,009478672986;87;0,08246445498;53;0,05023696682;86;0,08151658768;3;0,002843601896;163;0,1545023697;653;0,618957346;41;0,03886255924;0;0;82;0,07772511848;8;0,007582938389;178;0,1687203791;0;0;4;0,003791469194;20;0,01895734597;47;0,04454976303;146;7,187619326e-06;1014;0,9611374408;1053;0,9981042654;973;0,9222748815;1047;0,9924170616;877;0,8312796209;1055;1;1051;0,9962085308;1035;0,981042654;1008;0,955450237;909;0,8616113744;0,1351;0,1351;0,1351;0,1167;0,134575569358178;0,1288;"No";NA;"No";2022-04-26 08:30:00;-25;-122,29444;47,68164;"53033003800";127185,703125;"100-150K";2022-04-26 08:00:00
"297";"Eckstein Middle School";"Go2Work_0600";969;48373;0,0200318359415376;6H 0M 0S;0,0425650672896037;2022-04-26 06:00:00;"Eckstein ​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Eckstein Middle School";"3003 NE 75th St.";"Seattle, WA 98115";"3003 NE 75th St.,Seattle, WA 98115";2022-04-26 08:55:00;1055;522;0,4947867299;9;0,008530805687;524;0,4966824645;10;0,009478672986;87;0,08246445498;53;0,05023696682;86;0,08151658768;3;0,002843601896;163;0,1545023697;653;0,618957346;41;0,03886255924;0;0;82;0,07772511848;8;0,007582938389;178;0,1687203791;0;0;4;0,003791469194;20;0,01895734597;47;0,04454976303;146;7,187619326e-06;1014;0,9611374408;1053;0,9981042654;973;0,9222748815;1047;0,9924170616;877;0,8312796209;1055;1;1051;0,9962085308;1035;0,981042654;1008;0,955450237;909;0,8616113744;0,1351;0,1351;0,1351;0,1167;0,134575569358178;0,1288;"No";NA;"No";2022-04-26 08:30:00;-25;-122,29444;47,68164;"53033003800";127185,703125;"100-150K";2022-04-26 08:00:00
"298";"Eckstein Middle School";"Go2Work_0630";2448;48373;0,050606743431253;6H 30M 0S;0,0931718107208567;2022-04-26 06:30:00;"Eckstein ​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Eckstein Middle School";"3003 NE 75th St.";"Seattle, WA 98115";"3003 NE 75th St.,Seattle, WA 98115";2022-04-26 08:55:00;1055;522;0,4947867299;9;0,008530805687;524;0,4966824645;10;0,009478672986;87;0,08246445498;53;0,05023696682;86;0,08151658768;3;0,002843601896;163;0,1545023697;653;0,618957346;41;0,03886255924;0;0;82;0,07772511848;8;0,007582938389;178;0,1687203791;0;0;4;0,003791469194;20;0,01895734597;47;0,04454976303;146;7,187619326e-06;1014;0,9611374408;1053;0,9981042654;973;0,9222748815;1047;0,9924170616;877;0,8312796209;1055;1;1051;0,9962085308;1035;0,981042654;1008;0,955450237;909;0,8616113744;0,1351;0,1351;0,1351;0,1167;0,134575569358178;0,1288;"No";NA;"No";2022-04-26 08:30:00;-25;-122,29444;47,68164;"53033003800";127185,703125;"100-150K";2022-04-26 08:00:00
"299";"Eckstein Middle School";"Go2Work_0700";3922;48373;0,0810782874744175;7H 0M 0S;0,174250098195274;2022-04-26 07:00:00;"Eckstein ​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Eckstein Middle School";"3003 NE 75th St.";"Seattle, WA 98115";"3003 NE 75th St.,Seattle, WA 98115";2022-04-26 08:55:00;1055;522;0,4947867299;9;0,008530805687;524;0,4966824645;10;0,009478672986;87;0,08246445498;53;0,05023696682;86;0,08151658768;3;0,002843601896;163;0,1545023697;653;0,618957346;41;0,03886255924;0;0;82;0,07772511848;8;0,007582938389;178;0,1687203791;0;0;4;0,003791469194;20;0,01895734597;47;0,04454976303;146;7,187619326e-06;1014;0,9611374408;1053;0,9981042654;973;0,9222748815;1047;0,9924170616;877;0,8312796209;1055;1;1051;0,9962085308;1035;0,981042654;1008;0,955450237;909;0,8616113744;0,1351;0,1351;0,1351;0,1167;0,134575569358178;0,1288;"No";NA;"No";2022-04-26 08:30:00;-25;-122,29444;47,68164;"53033003800";127185,703125;"100-150K";2022-04-26 08:00:00
"300";"Eckstein Middle School";"Go2Work_0730";6414;48373;0,132594629235317;7H 30M 0S;0,306844727430591;2022-04-26 07:30:00;"Eckstein ​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Eckstein Middle School";"3003 NE 75th St.";"Seattle, WA 98115";"3003 NE 75th St.,Seattle, WA 98115";2022-04-26 08:55:00;1055;522;0,4947867299;9;0,008530805687;524;0,4966824645;10;0,009478672986;87;0,08246445498;53;0,05023696682;86;0,08151658768;3;0,002843601896;163;0,1545023697;653;0,618957346;41;0,03886255924;0;0;82;0,07772511848;8;0,007582938389;178;0,1687203791;0;0;4;0,003791469194;20;0,01895734597;47;0,04454976303;146;7,187619326e-06;1014;0,9611374408;1053;0,9981042654;973;0,9222748815;1047;0,9924170616;877;0,8312796209;1055;1;1051;0,9962085308;1035;0,981042654;1008;0,955450237;909;0,8616113744;0,1351;0,1351;0,1351;0,1167;0,134575569358178;0,1288;"No";NA;"No";2022-04-26 08:30:00;-25;-122,29444;47,68164;"53033003800";127185,703125;"100-150K";2022-04-26 08:00:00
"301";"Eckstein Middle School";"Go2Work_0800";7403;48373;0,153039918963058;8H 0M 0S;0,459884646393649;2022-04-26 08:00:00;"Eckstein ​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Eckstein Middle School";"3003 NE 75th St.";"Seattle, WA 98115";"3003 NE 75th St.,Seattle, WA 98115";2022-04-26 08:55:00;1055;522;0,4947867299;9;0,008530805687;524;0,4966824645;10;0,009478672986;87;0,08246445498;53;0,05023696682;86;0,08151658768;3;0,002843601896;163;0,1545023697;653;0,618957346;41;0,03886255924;0;0;82;0,07772511848;8;0,007582938389;178;0,1687203791;0;0;4;0,003791469194;20;0,01895734597;47;0,04454976303;146;7,187619326e-06;1014;0,9611374408;1053;0,9981042654;973;0,9222748815;1047;0,9924170616;877;0,8312796209;1055;1;1051;0,9962085308;1035;0,981042654;1008;0,955450237;909;0,8616113744;0,1351;0,1351;0,1351;0,1167;0,134575569358178;0,1288;"No";NA;"No";2022-04-26 08:30:00;-25;-122,29444;47,68164;"53033003800";127185,703125;"100-150K";2022-04-26 08:00:00
"302";"Eckstein Middle School";"Go2Work_0830";7517;48373;0,155396605544415;8H 30M 0S;0,615281251938065;2022-04-26 08:30:00;"Eckstein ​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Eckstein Middle School";"3003 NE 75th St.";"Seattle, WA 98115";"3003 NE 75th St.,Seattle, WA 98115";2022-04-26 08:55:00;1055;522;0,4947867299;9;0,008530805687;524;0,4966824645;10;0,009478672986;87;0,08246445498;53;0,05023696682;86;0,08151658768;3;0,002843601896;163;0,1545023697;653;0,618957346;41;0,03886255924;0;0;82;0,07772511848;8;0,007582938389;178;0,1687203791;0;0;4;0,003791469194;20;0,01895734597;47;0,04454976303;146;7,187619326e-06;1014;0,9611374408;1053;0,9981042654;973;0,9222748815;1047;0,9924170616;877;0,8312796209;1055;1;1051;0,9962085308;1035;0,981042654;1008;0,955450237;909;0,8616113744;0,1351;0,1351;0,1351;0,1167;0,134575569358178;0,1288;"No";NA;"No";2022-04-26 08:30:00;-25;-122,29444;47,68164;"53033003800";127185,703125;"100-150K";2022-04-26 08:00:00
